StatusSendyet
ViBLA
//No.	mist1	mist2	FAN	rhythmDrive	rhythmStop	StopWeightg	StopTimemin	intervalms	waittimems
1	100	0	90	1	0	1000	3	1000	10000
測定回数	測定時刻	重量g	経過時間s	重量差分g
94	2021/05/20 14:25:53	5368.2	95.0054659	8.5	
95	2021/05/20 14:25:54	5368.1	96.0038507	8.6	
96	2021/05/20 14:25:55	5367.9	96.9962393	8.8	
97	2021/05/20 14:25:56	5367.9	98.0056174	8.8	
98	2021/05/20 14:25:57	5367.8	99.0020034	8.9	
99	2021/05/20 14:25:58	5367.7	100.0063846	9.0	
100	2021/05/20 14:25:59	5367.6	101.0007729	9.1	
101	2021/05/20 14:26:00	5367.5	102.0041539	9.2	
102	2021/05/20 14:26:01	5367.4	102.9995405	9.3	
103	2021/05/20 14:26:02	5367.3	103.9969262	9.4	
104	2021/05/20 14:26:03	5367.2	104.99631	9.5	
105	2021/05/20 14:26:04	5367.0	105.9986874	9.7	
106	2021/05/20 14:26:05	5366.8	106.9970734	9.9	
107	2021/05/20 14:26:06	5366.5	108.0004589	10.2	
108	2021/05/20 14:26:07	5366.4	109.0058396	10.3	
109	2021/05/20 14:26:08	5366.4	110.0042252	10.3	
110	2021/05/20 14:26:09	5366.3	110.9966132	10.4	
111	2021/05/20 14:26:10	5366.2	112.005991	10.5	
112	2021/05/20 14:26:11	5366.2	112.9963808	10.5	
113	2021/05/20 14:26:12	5366.1	113.9967626	10.6	
114	2021/05/20 14:26:13	5366.0	115.0021449	10.7	
115	2021/05/20 14:26:14	5365.9	115.9975322	10.8	
116	2021/05/20 14:26:15	5365.9	117.0039115	10.8	
117	2021/05/20 14:26:16	5365.8	118.0062943	10.9	
118	2021/05/20 14:26:17	5365.7	119.0026819	11.0	
119	2021/05/20 14:26:18	5365.6	119.9970672	11.1	
120	2021/05/20 14:26:19	5365.5	121.0034472	11.2	
121	2021/05/20 14:26:20	5365.4	122.0038309	11.3	
122	2021/05/20 14:26:21	5365.3	123.0052138	11.4	
123	2021/05/20 14:26:22	5365.2	124.0045982	11.5	
124	2021/05/20 14:26:23	5365.1	125.0009841	11.6	
125	2021/05/20 14:26:24	5365.1	126.005367	11.6	
126	2021/05/20 14:26:25	5365.0	126.9987555	11.7	
127	2021/05/20 14:26:26	5364.9	127.9961386	11.8	
128	2021/05/20 14:26:27	5364.8	129.0015192	11.9	
129	2021/05/20 14:26:28	5364.7	129.9989046	12.0	
130	2021/05/20 14:26:29	5364.6	130.9992884	12.1	
131	2021/05/20 14:26:30	5364.5	131.9966738	12.2	
132	2021/05/20 14:26:31	5364.4	132.9960579	12.3	
133	2021/05/20 14:26:32	5364.3	134.0014386	12.4	
134	2021/05/20 14:26:33	5364.2	134.9968251	12.5	
135	2021/05/20 14:26:34	5364.2	136.0032051	12.5	
136	2021/05/20 14:26:35	5364.0	137.0055874	12.7	
137	2021/05/20 14:26:36	5364.0	138.0009741	12.7	
138	2021/05/20 14:26:37	5363.9	139.0063546	12.8	
139	2021/05/20 14:26:38	5363.8	140.0037401	12.9	
140	2021/05/20 14:26:39	5363.7	140.997128	13.0	
141	2021/05/20 14:26:40	5363.6	141.997513	13.1	
142	2021/05/20 14:26:41	5363.5	143.0018928	13.2	
143	2021/05/20 14:26:42	5363.4	143.9972798	13.3	
144	2021/05/20 14:26:43	5363.3	145.0006613	13.4	
145	2021/05/20 14:26:44	5363.2	145.9960479	13.5	
146	2021/05/20 14:26:45	5363.1	147.0044267	13.6	
147	2021/05/20 14:26:46	5363.1	148.0028114	13.6	
148	2021/05/20 14:26:47	5363.0	149.0021957	13.7	
149	2021/05/20 14:26:48	5362.9	150.0015763	13.8	
150	2021/05/20 14:26:49	5362.8	151.0059612	13.9	
151	2021/05/20 14:26:50	5362.7	152.0053454	14.0	
152	2021/05/20 14:26:51	5362.6	153.0017313	14.1	
153	2021/05/20 14:26:52	5362.5	154.0051132	14.2	
154	2021/05/20 14:26:53	5362.4	154.9965023	14.3	
155	2021/05/20 14:26:54	5362.3	156.0038816	14.4	
156	2021/05/20 14:26:55	5362.2	157.003267	14.5	
157	2021/05/20 14:26:56	5362.2	157.9986525	14.5	
158	2021/05/20 14:26:57	5362.1	159.0050324	14.6	
159	2021/05/20 14:26:58	5362.0	160.0024249	14.7	
160	2021/05/20 14:26:59	5361.9	161.0048003	14.8	
161	2021/05/20 14:27:00	5361.9	162.0011864	14.8	
162	2021/05/20 14:27:01	5361.9	162.996573	14.8	
163	2021/05/20 14:27:02	5361.8	164.0019555	14.9	
164	2021/05/20 14:27:03	5361.5	165.0043359	15.2	
165	2021/05/20 14:27:04	5361.4	166.0047196	15.3	
166	2021/05/20 14:27:05	5361.3	167.0041041	15.4	
167	2021/05/20 14:27:06	5361.2	168.0064863	15.5	
168	2021/05/20 14:27:07	5361.2	168.9988747	15.5	
169	2021/05/20 14:27:08	5361.1	170.0042552	15.6	
170	2021/05/20 14:27:09	5360.9	171.0026401	15.8	
171	2021/05/20 14:27:10	5360.9	172.0050226	15.8	
172	2021/05/20 14:27:11	5360.8	173.0014079	15.9	
173	2021/05/20 14:27:12	5360.7	173.9957973	16.0	
174	2021/05/20 14:27:13	5360.6	175.0011765	16.1	
175	2021/05/20 14:27:14	5360.5	175.9965634	16.2	
176	2021/05/20 14:27:15	5360.4	177.0029431	16.3	
177	2021/05/20 14:27:16	5360.3	177.9993292	16.4	
178	2021/05/20 14:27:17	5360.2	178.9987133	16.5	
179	2021/05/20 14:27:18	5360.1	180.0010952	16.6	
3	100	0	90	1	0	1000	3	1000	0
測定回数	測定時刻	重量g	経過時間s	重量差分g
0	2021/05/20 14:27:19	5360.0	0.9993903	0.1	
1	2021/05/20 14:27:20	5359.9	2.0017724	0.2	
2	2021/05/20 14:27:21	5359.8	2.9981607	0.3	
3	2021/05/20 14:27:22	5359.7	4.0045387	0.4	
4	2021/05/20 14:27:23	5359.6	4.9999251	0.5	
5	2021/05/20 14:27:24	5359.5	5.997311	0.6	
6	2021/05/20 14:27:25	5359.4	7.0006924	0.7	
7	2021/05/20 14:27:26	5359.4	8.0010769	0.7	
8	2021/05/20 14:27:27	5359.3	9.0034596	0.8	
9	2021/05/20 14:27:28	5359.2	10.0018432	0.9	
10	2021/05/20 14:27:29	5359.1	10.9962305	1.0	
11	2021/05/20 14:27:30	5359.0	12.0046108	1.1	
12	2021/05/20 14:27:31	5358.9	12.994999	1.2	
13	2021/05/20 14:27:32	5358.8	14.0043771	1.3	
14	2021/05/20 14:27:33	5358.6	14.9987743	1.5	
15	2021/05/20 14:27:34	5358.6	16.002146	1.5	
16	2021/05/20 14:27:35	5358.5	16.9975329	1.6	
17	2021/05/20 14:27:36	5358.4	17.9979164	1.7	
18	2021/05/20 14:27:37	5358.3	19.0042973	1.8	
19	2021/05/20 14:27:38	5358.2	19.9996831	1.9	
20	2021/05/20 14:27:39	5358.2	20.9990673	1.9	
21	2021/05/20 14:27:40	5358.1	22.0004503	2.0	
22	2021/05/20 14:27:41	5358.0	23.0048313	2.1	
23	2021/05/20 14:27:42	5357.9	24.0022178	2.2	
24	2021/05/20 14:27:43	5357.8	25.0026005	2.3	
25	2021/05/20 14:27:44	5357.7	25.9969877	2.4	
26	2021/05/20 14:27:45	5357.6	27.004367	2.5	
27	2021/05/20 14:27:46	5357.5	27.9947604	2.6	
28	2021/05/20 14:27:47	5357.4	29.0001373	2.7	
29	2021/05/20 14:27:48	5357.3	29.9945246	2.8	
30	2021/05/20 14:27:49	5357.3	30.9979064	2.8	
31	2021/05/20 14:27:50	5357.2	32.0022876	2.9	
32	2021/05/20 14:27:51	5357.0	33.0006724	3.1	
33	2021/05/20 14:27:52	5357.0	34.0040542	3.1	
34	2021/05/20 14:27:53	5356.9	34.9994368	3.2	
35	2021/05/20 14:27:54	5356.8	36.0008238	3.3	
36	2021/05/20 14:27:55	5356.7	36.9942137	3.4	
37	2021/05/20 14:27:56	5356.6	37.9995867	3.5	
38	2021/05/20 14:27:57	5356.5	38.9969781	3.6	
39	2021/05/20 14:27:58	5356.4	39.9993613	3.7	
40	2021/05/20 14:27:59	5356.3	40.9967466	3.8	
41	2021/05/20 14:28:00	5356.2	42.0031255	3.9	
42	2021/05/20 14:28:01	5356.2	42.994517	3.9	
43	2021/05/20 14:28:02	5356.1	44.0018941	4.0	
44	2021/05/20 14:28:03	5356.0	45.0012782	4.1	
45	2021/05/20 14:28:04	5355.9	45.9976645	4.2	
46	2021/05/20 14:28:05	5355.8	47.0050436	4.3	
47	2021/05/20 14:28:06	5355.7	47.9974321	4.4	
48	2021/05/20 14:28:07	5355.6	49.0028126	4.5	
49	2021/05/20 14:28:08	5355.5	50.000198	4.6	
50	2021/05/20 14:28:09	5355.4	51.0015811	4.7	
51	2021/05/20 14:28:10	5355.3	51.9959686	4.8	
52	2021/05/20 14:28:11	5355.2	52.9953526	4.9	
53	2021/05/20 14:28:12	5355.2	54.0037313	4.9	
54	2021/05/20 14:28:13	5355.0	54.9991188	5.1	
55	2021/05/20 14:28:14	5355.0	55.9965034	5.1	
56	2021/05/20 14:28:15	5354.9	56.9988858	5.2	
57	2021/05/20 14:28:16	5354.8	58.0042665	5.3	
58	2021/05/20 14:28:17	5354.7	59.0026532	5.4	
59	2021/05/20 14:28:18	5354.6	59.9970385	5.5	
60	2021/05/20 14:28:19	5354.5	60.9994209	5.6	
61	2021/05/20 14:28:20	5354.4	61.9948076	5.7	
62	2021/05/20 14:28:21	5354.4	62.9941917	5.7	
63	2021/05/20 14:28:22	5354.2	64.0005718	5.9	
64	2021/05/20 14:28:23	5354.1	64.9959584	6.0	
65	2021/05/20 14:28:24	5354.1	65.9983425	6.0	
66	2021/05/20 14:28:25	5354.0	66.997725	6.1	
67	2021/05/20 14:28:26	5353.9	67.9991088	6.2	
68	2021/05/20 14:28:27	5353.7	68.9984938	6.4	
69	2021/05/20 14:28:28	5353.7	70.0008746	6.4	
70	2021/05/20 14:28:29	5353.6	70.9952631	6.5	
71	2021/05/20 14:28:30	5353.5	72.0046401	6.6	
72	2021/05/20 14:28:31	5353.4	73.0000272	6.7	
73	2021/05/20 14:28:32	5353.3	73.9974122	6.8	
74	2021/05/20 14:28:33	5353.2	74.9997945	6.9	
75	2021/05/20 14:28:34	5353.1	75.9961818	7.0	
76	2021/05/20 14:28:35	5353.0	77.0015616	7.1	
77	2021/05/20 14:28:36	5352.9	77.994949	7.2	
78	2021/05/20 14:28:37	5352.8	78.9943335	7.3	
79	2021/05/20 14:28:38	5352.7	79.9997149	7.4	
80	2021/05/20 14:28:39	5352.6	80.9960993	7.5	
81	2021/05/20 14:28:40	5352.5	81.994485	7.6	
82	2021/05/20 14:28:41	5352.4	82.9968634	7.7	
83	2021/05/20 14:28:42	5352.4	84.0002567	7.7	
84	2021/05/20 14:28:43	5352.3	85.0006325	7.8	
85	2021/05/20 14:28:44	5352.2	85.9950214	7.9	
86	2021/05/20 14:28:45	5352.1	87.0014011	8.0	
87	2021/05/20 14:28:46	5352.0	88.0047825	8.1	
88	2021/05/20 14:28:47	5351.9	89.0041684	8.2	
89	2021/05/20 14:28:48	5351.9	89.9975548	8.2	
90	2021/05/20 14:28:49	5351.7	90.99594	8.4	
91	2021/05/20 14:28:50	5351.6	92.000321	8.5	
92	2021/05/20 14:28:51	5351.6	93.0037038	8.5	
93	2021/05/20 14:28:52	5351.5	94.0020886	8.6	
94	2021/05/20 14:28:53	5351.4	95.0044712	8.7	
95	2021/05/20 14:28:54	5351.3	95.9998579	8.8	
96	2021/05/20 14:28:55	5351.2	96.9992409	8.9	
97	2021/05/20 14:28:56	5351.1	97.9996248	9.0	
98	2021/05/20 14:28:57	5351.0	99.0000084	9.1	
99	2021/05/20 14:28:58	5350.9	100.0043892	9.2	
100	2021/05/20 14:28:59	5350.8	100.9987768	9.3	
101	2021/05/20 14:29:00	5350.8	102.004157	9.3	
102	2021/05/20 14:29:01	5350.7	102.9985448	9.4	
103	2021/05/20 14:29:02	5350.6	103.9959301	9.5	
104	2021/05/20 14:29:03	5350.5	105.0003112	9.6	
105	2021/05/20 14:29:04	5350.4	106.0006943	9.7	
106	2021/05/20 14:29:05	5350.3	107.0040767	9.8	
107	2021/05/20 14:29:06	5350.2	107.9994633	9.9	
108	2021/05/20 14:29:07	5350.1	109.0028454	10.0	
109	2021/05/20 14:29:08	5350.0	109.9992308	10.1	
110	2021/05/20 14:29:09	5349.9	110.9986154	10.2	
111	2021/05/20 14:29:10	5349.9	112.001998	10.2	
112	2021/05/20 14:29:11	5349.8	113.0003818	10.3	
113	2021/05/20 14:29:12	5349.6	114.0017646	10.5	
114	2021/05/20 14:29:13	5349.6	114.9981506	10.5	
115	2021/05/20 14:29:14	5349.5	115.9975352	10.6	
116	2021/05/20 14:29:15	5349.4	117.0049154	10.7	
117	2021/05/20 14:29:16	5349.3	117.9973038	10.8	
118	2021/05/20 14:29:17	5349.2	118.9946883	10.9	
119	2021/05/20 14:29:18	5349.1	120.0000692	11.0	
120	2021/05/20 14:29:19	5349.0	121.0014518	11.1	
121	2021/05/20 14:29:20	5348.9	121.9968386	11.2	
122	2021/05/20 14:29:21	5348.8	122.9962231	11.3	
123	2021/05/20 14:29:22	5348.7	124.0036024	11.4	
124	2021/05/20 14:29:23	5348.6	124.9989891	11.5	
125	2021/05/20 14:29:24	5348.6	125.9973739	11.5	
126	2021/05/20 14:29:25	5348.5	126.9997564	11.6	
127	2021/05/20 14:29:26	5348.4	127.994143	11.7	
128	2021/05/20 14:29:27	5348.3	128.9995242	11.8	
129	2021/05/20 14:29:28	5348.2	129.9969095	11.9	
130	2021/05/20 14:29:29	5348.1	130.998292	12.0	
131	2021/05/20 14:29:30	5348.0	131.9996698	12.1	
132	2021/05/20 14:29:31	5347.9	133.0010535	12.2	
133	2021/05/20 14:29:32	5347.8	133.9954465	12.3	
134	2021/05/20 14:29:33	5347.7	135.0048183	12.4	
135	2021/05/20 14:29:34	5347.6	135.9982118	12.5	
136	2021/05/20 14:29:35	5347.5	137.0035927	12.6	
137	2021/05/20 14:29:36	5347.5	138.0049764	12.6	
138	2021/05/20 14:29:37	5347.4	139.0043596	12.7	
139	2021/05/20 14:29:38	5347.3	140.0047442	12.8	
140	2021/05/20 14:29:39	5347.2	141.0011294	12.9	
141	2021/05/20 14:29:40	5347.1	141.9945171	13.0	
142	2021/05/20 14:29:41	5347.0	143.0008971	13.1	
143	2021/05/20 14:29:42	5346.9	143.995284	13.2	
144	2021/05/20 14:29:43	5346.8	145.0006666	13.3	
145	2021/05/20 14:29:44	5346.7	145.9960518	13.4	
146	2021/05/20 14:29:45	5346.7	147.0014322	13.4	
147	2021/05/20 14:29:46	5346.6	147.997819	13.5	
148	2021/05/20 14:29:47	5346.5	148.9952036	13.6	
149	2021/05/20 14:29:48	5346.4	149.9965866	13.7	
150	2021/05/20 14:29:49	5346.3	150.9969759	13.8	
151	2021/05/20 14:29:50	5346.2	151.998353	13.9	
152	2021/05/20 14:29:51	5346.1	152.9947395	14.0	
153	2021/05/20 14:29:52	5346.1	154.0011191	14.0	
154	2021/05/20 14:29:53	5345.9	155.0005034	14.2	
155	2021/05/20 14:29:54	5345.9	155.9948905	14.2	
156	2021/05/20 14:29:55	5345.8	157.0022696	14.3	
157	2021/05/20 14:29:56	5345.7	157.9946585	14.4	
158	2021/05/20 14:29:57	5345.6	159.0050361	14.5	
159	2021/05/20 14:29:58	5345.5	159.9964254	14.6	
160	2021/05/20 14:29:59	5345.4	160.9988074	14.7	
161	2021/05/20 14:30:00	5345.3	161.996194	14.8	
162	2021/05/20 14:30:01	5345.3	163.0035726	14.8	
163	2021/05/20 14:30:02	5345.1	163.997955	15.0	
164	2021/05/20 14:30:03	5345.0	164.9963449	15.1	
165	2021/05/20 14:30:04	5345.0	165.9967225	15.1	
166	2021/05/20 14:30:05	5344.9	166.9951129	15.2	
167	2021/05/20 14:30:06	5344.8	168.0004931	15.3	
168	2021/05/20 14:30:07	5344.7	168.9998775	15.4	
169	2021/05/20 14:30:08	5344.6	169.9952643	15.5	
170	2021/05/20 14:30:09	5344.5	170.9966471	15.6	
171	2021/05/20 14:30:10	5344.4	172.0030273	15.7	
172	2021/05/20 14:30:11	5344.3	173.0004147	15.8	
173	2021/05/20 14:30:12	5344.2	173.9968002	15.9	
174	2021/05/20 14:30:13	5344.1	174.9951804	16.0	
175	2021/05/20 14:30:14	5344.1	175.9995653	16.0	
176	2021/05/20 14:30:15	5343.9	177.0029469	16.2	
177	2021/05/20 14:30:16	5343.9	178.000332	16.2	
178	2021/05/20 14:30:17	5343.8	178.9957183	16.3	
179	2021/05/20 14:30:18	5343.7	180.0040974	16.4	
4	100	0	90	1	0	1000	3	1000	0
測定回数	測定時刻	重量g	経過時間s	重量差分g
0	2021/05/20 14:30:20	5343.6	1.0003813	0.1	
1	2021/05/20 14:30:21	5343.5	1.9997653	0.2	
2	2021/05/20 14:30:22	5343.4	3.0001492	0.3	
3	2021/05/20 14:30:23	5343.3	4.0055298	0.4	
4	2021/05/20 14:30:24	5343.2	5.0029155	0.5	
5	2021/05/20 14:30:25	5343.1	6.0082971	0.6	
6	2021/05/20 14:30:26	5343.0	7.0056786	0.7	
7	2021/05/20 14:30:27	5343.0	8.0000689	0.7	
8	2021/05/20 14:30:28	5342.8	8.9994531	0.9	
9	2021/05/20 14:30:29	5342.8	10.0008359	0.9	
10	2021/05/20 14:30:30	5342.7	11.0022186	1.0	
11	2021/05/20 14:30:31	5342.6	12.0056001	1.1	
12	2021/05/20 14:30:32	5342.5	13.0089818	1.2	
13	2021/05/20 14:30:33	5342.4	14.0033692	1.3	
14	2021/05/20 14:30:34	5342.3	15.0037534	1.4	
15	2021/05/20 14:30:35	5342.2	16.002138	1.5	
16	2021/05/20 14:30:36	5342.2	17.0075189	1.5	
17	2021/05/20 14:30:37	5342.0	18.0009074	1.7	
18	2021/05/20 14:30:38	5341.9	19.0072873	1.8	
19	2021/05/20 14:30:39	5341.9	20.0066708	1.8	
20	2021/05/20 14:30:40	5341.8	21.0030565	1.9	
21	2021/05/20 14:30:41	5341.7	22.0054401	2.0	
22	2021/05/20 14:30:42	5341.6	23.0008255	2.1	
23	2021/05/20 14:30:43	5341.5	24.00021	2.2	
24	2021/05/20 14:30:44	5341.4	25.0045911	2.3	
25	2021/05/20 14:30:45	5341.4	26.0089724	2.3	
26	2021/05/20 14:30:46	5341.3	27.0083569	2.4	
27	2021/05/20 14:30:47	5341.2	28.0087403	2.5	
28	2021/05/20 14:30:48	5341.1	29.0071253	2.6	
29	2021/05/20 14:30:49	5341.0	29.9995136	2.7	
30	2021/05/20 14:30:50	5340.9	31.005888	2.8	
31	2021/05/20 14:30:51	5340.8	32.0072762	2.9	
32	2021/05/20 14:30:52	5340.7	33.0066608	3.0	
33	2021/05/20 14:30:53	5340.6	34.0070438	3.1	
34	2021/05/20 14:30:54	5340.6	35.0034302	3.1	
35	2021/05/20 14:30:55	5340.4	35.9988171	3.3	
36	2021/05/20 14:30:56	5340.3	37.0002001	3.4	
37	2021/05/20 14:30:57	5340.3	38.0065798	3.4	
38	2021/05/20 14:30:58	5340.2	39.0049648	3.5	
39	2021/05/20 14:30:59	5340.1	40.0033504	3.6	
40	2021/05/20 14:31:00	5340.0	41.0057241	3.7	
41	2021/05/20 14:31:01	5339.9	42.0061154	3.8	
42	2021/05/20 14:31:02	5339.8	43.0005025	3.9	
43	2021/05/20 14:31:03	5339.7	44.001886	4.0	
44	2021/05/20 14:31:04	5339.6	44.9992715	4.1	
45	2021/05/20 14:31:05	5339.5	46.0016534	4.2	
46	2021/05/20 14:31:06	5339.5	47.0060321	4.2	
47	2021/05/20 14:31:07	5339.4	48.0084145	4.3	
48	2021/05/20 14:31:08	5339.2	49.003804	4.5	
49	2021/05/20 14:31:09	5339.2	50.0001912	4.5	
50	2021/05/20 14:31:10	5339.1	51.0035719	4.6	
51	2021/05/20 14:31:11	5339.0	52.0069536	4.7	
52	2021/05/20 14:31:12	5338.9	53.0033426	4.8	
53	2021/05/20 14:31:13	5338.8	54.0077213	4.9	
54	2021/05/20 14:31:14	5338.7	55.0051065	5.0	
55	2021/05/20 14:31:15	5338.6	56.0034907	5.1	
56	2021/05/20 14:31:16	5338.5	57.0088717	5.2	
57	2021/05/20 14:31:17	5338.4	58.0022596	5.3	
58	2021/05/20 14:31:18	5338.3	59.0066407	5.4	
59	2021/05/20 14:31:19	5338.3	60.0050258	5.4	
60	2021/05/20 14:31:20	5338.2	61.000412	5.5	
61	2021/05/20 14:31:21	5338.1	62.0087909	5.6	
62	2021/05/20 14:31:22	5338.0	63.0091748	5.7	
63	2021/05/20 14:31:23	5337.9	64.0065596	5.8	
64	2021/05/20 14:31:24	5337.8	65.0029458	5.9	
65	2021/05/20 14:31:25	5337.7	65.9993344	6.0	
66	2021/05/20 14:31:26	5337.6	67.0087117	6.1	
67	2021/05/20 14:31:27	5337.5	68.0070953	6.2	
68	2021/05/20 14:31:28	5337.4	69.0054801	6.3	
69	2021/05/20 14:31:29	5337.4	70.0028655	6.3	
70	2021/05/20 14:31:30	5337.3	71.0002506	6.4	
71	2021/05/20 14:31:31	5337.2	72.0006341	6.5	
72	2021/05/20 14:31:32	5337.1	73.0070145	6.6	
73	2021/05/20 14:31:33	5337.0	74.0043961	6.7	
74	2021/05/20 14:31:34	5336.9	75.0007857	6.8	
75	2021/05/20 14:31:35	5336.8	76.002169	6.9	
76	2021/05/20 14:31:36	5336.7	77.00655	7.0	
77	2021/05/20 14:31:37	5336.6	77.9999375	7.1	
78	2021/05/20 14:31:38	5336.6	79.0003214	7.1	
79	2021/05/20 14:31:39	5336.5	79.9997064	7.2	
80	2021/05/20 14:31:40	5336.4	81.0040872	7.3	
81	2021/05/20 14:31:41	5336.3	82.0074689	7.4	
82	2021/05/20 14:31:42	5336.2	83.0018571	7.5	
83	2021/05/20 14:31:43	5336.1	84.0032391	7.6	
84	2021/05/20 14:31:44	5336.1	84.9986273	7.6	
85	2021/05/20 14:31:45	5335.9	86.000007	7.8	
86	2021/05/20 14:31:46	5335.8	87.0053893	7.9	
87	2021/05/20 14:31:47	5335.8	88.0027667	7.9	
88	2021/05/20 14:31:48	5335.7	89.0031583	8.0	
89	2021/05/20 14:31:49	5335.6	90.0085385	8.1	
90	2021/05/20 14:31:50	5335.5	91.0079229	8.2	
91	2021/05/20 14:31:51	5335.4	92.0073074	8.3	
92	2021/05/20 14:31:52	5335.3	93.0026941	8.4	
93	2021/05/20 14:31:53	5335.2	94.007075	8.5	
94	2021/05/20 14:31:54	5335.1	95.0064593	8.6	
95	2021/05/20 14:31:55	5335.0	96.0078422	8.7	
96	2021/05/20 14:31:56	5334.9	97.0072264	8.8	
97	2021/05/20 14:31:57	5334.9	98.0006154	8.8	
98	2021/05/20 14:31:58	5334.7	99.0059951	9.0	
99	2021/05/20 14:31:59	5334.7	100.0043796	9.0	
100	2021/05/20 14:32:00	5334.6	100.9997583	9.1	
101	2021/05/20 14:32:01	5334.5	102.0071455	9.2	
102	2021/05/20 14:32:02	5334.4	103.008529	9.3	
103	2021/05/20 14:32:03	5334.3	104.0049152	9.4	
104	2021/05/20 14:32:04	5334.2	105.0013011	9.5	
105	2021/05/20 14:32:05	5334.1	105.9996861	9.6	
106	2021/05/20 14:32:06	5334.0	107.0040671	9.7	
107	2021/05/20 14:32:07	5333.9	108.0004532	9.8	
108	2021/05/20 14:32:08	5333.9	109.0058334	9.8	
109	2021/05/20 14:32:09	5333.8	110.0072165	9.9	
110	2021/05/20 14:32:10	5333.7	111.0076004	10.0	
111	2021/05/20 14:32:11	5334.0	112.0069845	9.7	
112	2021/05/20 14:32:12	5333.5	113.0083679	10.2	
113	2021/05/20 14:32:13	5333.4	114.0027552	10.3	
114	2021/05/20 14:32:14	5333.4	114.9991408	10.3	
115	2021/05/20 14:32:15	5333.3	116.0045304	10.4	
116	2021/05/20 14:32:16	5333.2	117.0069038	10.5	
117	2021/05/20 14:32:17	5333.1	118.0022901	10.6	
118	2021/05/20 14:32:18	5333.0	119.0086664	10.7	
119	2021/05/20 14:32:19	5332.9	120.0000602	10.8	
120	2021/05/20 14:32:20	5332.8	121.0044353	10.9	
121	2021/05/20 14:32:21	5332.7	122.0058239	11.0	
122	2021/05/20 14:32:22	5332.6	123.0022098	11.1	
123	2021/05/20 14:32:23	5332.5	123.9985927	11.2	
124	2021/05/20 14:32:24	5332.4	125.0059696	11.3	
125	2021/05/20 14:32:25	5332.4	125.999363	11.3	
126	2021/05/20 14:32:26	5332.3	127.0057445	11.4	
127	2021/05/20 14:32:27	5332.2	128.002129	11.5	
128	2021/05/20 14:32:28	5332.1	129.0085089	11.6	
129	2021/05/20 14:32:29	5332.0	130.0038953	11.7	
130	2021/05/20 14:32:30	5331.9	131.006278	11.8	
131	2021/05/20 14:32:31	5331.8	132.0056622	11.9	
132	2021/05/20 14:32:32	5331.7	132.9990502	12.0	
133	2021/05/20 14:32:33	5331.7	134.0074285	12.0	
134	2021/05/20 14:32:34	5331.6	134.999817	12.1	
135	2021/05/20 14:32:35	5331.5	135.9992016	12.2	
136	2021/05/20 14:32:36	5331.4	137.0065794	12.3	
137	2021/05/20 14:32:37	5331.3	138.0069649	12.4	
138	2021/05/20 14:32:38	5331.2	139.00435	12.5	
139	2021/05/20 14:32:39	5331.1	139.9997368	12.6	
140	2021/05/20 14:32:40	5331.0	141.0041184	12.7	
141	2021/05/20 14:32:41	5330.9	142.0045015	12.8	
142	2021/05/20 14:32:42	5330.8	142.9998863	12.9	
143	2021/05/20 14:32:43	5330.8	144.0052687	12.9	
144	2021/05/20 14:32:44	5330.7	145.0026548	13.0	
145	2021/05/20 14:32:45	5330.6	146.0040369	13.1	
146	2021/05/20 14:32:46	5330.5	147.0064194	13.2	
147	2021/05/20 14:32:47	5330.4	147.9998074	13.3	
148	2021/05/20 14:32:48	5330.3	149.0021914	13.4	
149	2021/05/20 14:32:49	5330.2	149.9995753	13.5	
150	2021/05/20 14:32:50	5330.1	151.004957	13.6	
151	2021/05/20 14:32:51	5330.0	152.0083377	13.7	
152	2021/05/20 14:32:52	5329.9	153.0087214	13.8	
153	2021/05/20 14:32:53	5329.8	154.009105	13.9	
154	2021/05/20 14:32:54	5329.7	155.0004938	14.0	
155	2021/05/20 14:32:55	5329.6	156.0008777	14.1	
156	2021/05/20 14:32:56	5329.5	157.0062586	14.2	
157	2021/05/20 14:32:57	5329.4	158.0036441	14.3	
158	2021/05/20 14:32:58	5329.3	159.0090248	14.4	
159	2021/05/20 14:32:59	5329.2	160.0084086	14.5	
160	2021/05/20 14:33:00	5329.1	161.0037869	14.6	
161	2021/05/20 14:33:01	5329.0	162.0061798	14.7	
162	2021/05/20 14:33:02	5329.0	163.0005648	14.7	
163	2021/05/20 14:33:03	5328.9	164.0059453	14.8	
164	2021/05/20 14:33:04	5328.8	165.0043318	14.9	
165	2021/05/20 14:33:05	5328.7	166.0077118	15.0	
166	2021/05/20 14:33:06	5328.6	167.0050969	15.1	
167	2021/05/20 14:33:07	5328.5	168.0084787	15.2	
168	2021/05/20 14:33:08	5328.4	169.0058642	15.3	
169	2021/05/20 14:33:09	5328.3	170.0012513	15.4	
170	2021/05/20 14:33:10	5328.2	170.9986366	15.5	
171	2021/05/20 14:33:11	5328.1	172.0050161	15.6	
172	2021/05/20 14:33:12	5328.0	173.0074069	15.7	
173	2021/05/20 14:33:13	5327.9	174.0057834	15.8	
174	2021/05/20 14:33:14	5327.8	175.003169	15.9	
175	2021/05/20 14:33:15	5327.7	176.0085499	16.0	
176	2021/05/20 14:33:16	5327.6	176.9989395	16.1	
177	2021/05/20 14:33:17	5327.5	178.0053196	16.2	
178	2021/05/20 14:33:18	5327.5	179.0047038	16.2	
179	2021/05/20 14:33:19	5327.4	180.0030887	16.3	
